supplier,category,name,sku,price_cad,pro_price,unit,url,scraped_at
IHL Canada,Fasteners,"DuraDrive 1/4 in. x 7/16 in. Crown 20-Gauge A11 Series Galvanized Steel Staples (5,000-Pack)",17130,5.49,,Default Title,https://ihlcanada.com/products/duradrive-7-16-in-crown-a11-series-20-gauge-galvanized-steel-coated-staples-5-000-pack,2026-04-17T14:44:33.504607
IHL Canada,Fasteners,H Paulin #6 x 1-1/4 in. Coarse Thread Drywall Screw (500-Jug),18282,14.95,,Default Title,https://ihlcanada.com/products/h-paulin-6-x-1-1-4-in-coarse-thread-drywall-screws-500-per-jug,2026-04-17T14:44:33.504609
IHL Canada,Fasteners,DuraDrive 1-1/4 in x 0.3 in Bright Flat Head Fluted Drive Pins,11681,8.24,,Default Title,https://ihlcanada.com/products/duradrive-1-1-4-in-x-0-300-in-concrete-pins-for-concrete-and-steel-100-pack,2026-04-17T14:44:33.504611
IHL Canada,Fasteners,DuraDrive 3-1/4 in Steel Hot-Dip Galvanized Ardox Spiral Nails - 50 lb/Box,14456,76.95,,Default Title,https://ihlcanada.com/products/duradrive-3-1-4-in-hdg-ardox-nails-50-lb-per-box,2026-04-17T14:44:33.504613
IHL Canada,Fasteners,DuraDrive 2-1/4 in Steel Bright Ardox Spiral Nails - 50 lb/Box,14433,44.95,,Default Title,https://ihlcanada.com/products/duradrive-2-1-4-in-ardox-nails-50-lb-per-box,2026-04-17T14:44:33.504614
IHL Canada,Fasteners,DuraDrive 0.27 Caliber Yellow 10-Shot Strip Powder Actuated Fastener Loads (100-Pack),16707,11.95,,Default Title,https://ihlcanada.com/products/copy-of-duradrive-0-27-caliber-green-10-shot-strip-powder-actuated-fastener-loads-100-pack-1,2026-04-17T14:44:33.504616
IHL Canada,Fasteners,"DuraDrive 1-1/4 in. x 7/16 in. Crown 16-Gauge N15 Series Yellow Varnish Galvanized Staples (10,000-Pack)",17148,34.44,,Default Title,https://ihlcanada.com/products/duradrive-1-1-4-in-x-7-16-in-crown-16-gauge-n15-series-yellow-varnish-galvanized-staples-10-000-pack,2026-04-17T14:44:33.504618
IHL Canada,Fasteners,DuraDrive 2-1/2 in Steel Electro-Galvanized Roofing Nails - 50 lb/Box,14575,44.95,,Default Title,https://ihlcanada.com/products/duradrive-2-1-2-in-electro-galvanized-spiral-steel-roofing-nails-50-lb-per-box,2026-04-17T14:44:33.504619
IHL Canada,Fasteners,"DuraDrive 1/2 in. x 1/4 in. Crown 18-Gauge L08 Series Galvanized Steel Coated Staples (5,000-Pack)",17139,4.54,,Default Title,https://ihlcanada.com/products/duradrive-1-2-in-x-1-4-in-crown-18-gauge-l08-series-galvanized-steel-coated-staples-5-000-pack,2026-04-17T14:44:33.504621
IHL Canada,Fasteners,H Paulin #6 x 1-1/4 in. Fine Thread Drywall Screw (500-Jug),16021,14.95,,Default Title,https://ihlcanada.com/products/h-paulin-6-x-1-1-4-in-fine-thread-drywall-screws-500-per-jug,2026-04-17T14:44:33.504623
IHL Canada,Fasteners,DEWALT POWERS 02826 1/4 in. x 2 in. ZAMAC NAILIN Mushroom Head Carbon Steel Nail Anchor (100-Pack),18101,24.95,,Default Title,https://ihlcanada.com/products/dewalt-1-4in-x-2in-mushroom-head-carbon-steel-nail-anchor-100-pack,2026-04-17T14:44:33.504625
IHL Canada,Fasteners,H Paulin #10 x 1-1/2 in. Zinc Coated Flat Head Square Drive Interior Wood Screws (450-Jug),16176,24.95,,Default Title,https://ihlcanada.com/products/h-paulin-10-x-1-1-2-in-zinc-coated-flat-head-square-drive-interior-wood-screws-450-jug,2026-04-17T14:44:33.504626
IHL Canada,Fasteners,"DuraDrive #8 x 1-3/4 in. Construction Screws, Bare, Flat Head Square (4,000 Per Box)",16050,49.95,,Default Title,https://ihlcanada.com/products/copy-of-duradrive-8-x-1-1-2-in-low-root-zinc-coated-flat-head-square-drive-flooring-screws-5-000-box,2026-04-17T14:44:33.504628
IHL Canada,Fasteners,DuraDrive 3 in 8 Gauge Bright Concrete Nails - 50 lb/Pack,14541,78.95,,Default Title,https://ihlcanada.com/products/duradrive-3-in-concrete-nails-50-lb-per-box,2026-04-17T14:44:33.504632
IHL Canada,Fasteners,"DuraDrive 2 in. Hot-Dip Galvanized Spiral Shank Flat Top Coil Framing Nails (4,500-Box)",14507,36.95,,Default Title,https://ihlcanada.com/products/duradrive-2-in-hot-dip-galvanized-ring-shank-flat-top-coil-framing-nails-4-500-box,2026-04-17T14:44:33.504633
IHL Canada,Fasteners,DuraDrive 1-1/4 in 9 Gauge Bright Concrete Nails - 4.5 lb/Box,14529,9.95,,Default Title,https://ihlcanada.com/products/duradrive-1-1-4-in-concrete-nails-4-5-lb-per-box,2026-04-17T14:44:33.504635
IHL Canada,Fasteners,DuraDrive 3-1/4 in. Cold-Dip Galvanized Spiral Shank Coil Framing Nails (4050-Box),14502,54.95,,Default Title,https://ihlcanada.com/products/duradrive-3-1-4-in-duradized-cold-dip-galvanized-spiral-shank-coil-framing-nails-4-050-box,2026-04-17T14:44:33.504637
